CustomerID,Gender,Age,Annual_Income_k,Spending_Score,Purchase_Frequency_Year,Avg_Order_Value,Recency_Days,Return_Rate_Pct,Discount_Usage_Pct,Online_Order_Ratio,App_Sessions_Month,Years_As_Customer,Total_Annual_Spend,High_Value_Customer,Cluster_ID,Persona_Name,Persona_Tag,Tier,High_Value_Prediction,High_Value_Probability,Marketing_Strategy,Recommended_Channel
CUST_0476,Female,20,150,41,22,274.22,209,18.8,29.7,0.46,11,1.4,6032.84,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.024,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0477,Male,68,35,39,16,77.83,240,19.9,54.1,0.19,5,8.4,1245.28,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0478,Female,50,69,86,29,213.97,130,19.2,50.7,0.58,17,8.0,6205.13,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.997,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0479,Female,45,80,49,15,214.39,234,13.5,44.1,0.16,6,7.5,3215.85,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0480,Female,64,73,17,11,147.73,324,14.5,34.5,0.31,8,10.4,1625.03,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0481,Female,25,56,98,30,247.61,160,14.8,51.6,0.62,23,3.9,7428.3,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.998,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0482,Female,51,57,70,22,160.31,213,21.0,60.7,0.15,12,7.4,3526.82,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0483,Female,52,62,70,27,196.71,163,18.7,54.3,0.44,16,6.6,5311.17,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.09,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0484,Female,49,56,98,28,265.09,107,15.0,59.3,0.56,21,5.7,7422.52,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.999,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0485,Female,41,93,65,26,241.14,189,19.7,41.6,0.24,13,4.2,6269.64,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.963,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0486,Female,31,150,74,31,315.55,161,17.7,33.4,0.77,16,4.5,9782.05,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0487,Male,49,47,85,27,202.68,156,16.2,61.2,0.27,20,7.5,5472.36,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.981,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0488,Male,63,33,5,7,48.75,296,19.3,60.8,0.43,8,9.7,341.25,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0489,Female,60,58,2,3,103.38,365,20.8,46.1,0.34,2,9.5,310.14,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0490,Female,33,150,22,19,263.41,360,12.1,19.1,0.52,5,5.4,5004.79,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.026,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0491,Female,21,42,57,26,166.37,211,21.4,50.2,0.39,14,3.9,4325.62,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.006,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0492,Female,69,126,66,23,269.09,188,17.5,32.0,0.49,13,8.9,6189.07,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.857,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0493,Male,54,128,74,30,299.43,181,12.2,38.1,0.44,10,8.2,8982.9,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.986,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0494,Male,38,47,98,33,246.22,145,19.8,56.0,0.73,19,5.3,8125.26,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.999,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0495,Female,31,78,16,13,120.25,314,19.4,43.0,0.33,9,3.2,1563.25,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0496,Male,48,126,51,26,250.88,263,13.8,14.4,0.4,8,7.9,6522.88,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.244,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0497,Female,65,51,39,8,145.82,280,16.6,54.1,0.36,10,10.2,1166.56,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0498,Male,35,55,86,29,223.99,216,14.6,60.5,0.51,20,3.4,6495.71,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.996,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0499,Female,24,46,76,22,180.15,161,17.2,68.4,0.66,24,1.5,3963.3,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.008,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0500,Female,27,38,88,28,190.51,81,19.2,69.5,0.52,22,3.9,5334.28,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.99,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0501,Female,24,45,40,15,145.11,220,16.8,45.9,0.88,10,3.2,2176.65,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0502,Female,50,35,38,21,133.62,268,13.4,59.3,0.42,10,8.1,2806.02,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0503,Male,40,61,60,23,166.76,243,15.7,50.4,0.04,16,4.5,3835.48,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.002,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0504,Female,38,43,59,19,167.27,195,17.4,40.1,0.5,17,3.8,3178.13,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0505,Female,36,67,10,5,152.28,333,21.5,41.7,0.68,4,4.0,761.4,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0506,Male,65,30,99,29,198.4,133,21.9,61.5,0.19,13,7.6,5753.6,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.969,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0507,Female,36,70,64,26,185.88,173,21.5,50.6,0.35,11,3.3,4832.88,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.005,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0508,Female,53,88,63,24,210.13,186,14.6,59.6,0.27,17,8.5,5043.12,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.013,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0509,Female,46,25,49,14,115.1,205,20.2,59.4,0.28,13,5.8,1611.4,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0510,Female,35,71,64,21,229.68,237,8.4,42.2,0.43,12,4.3,4823.28,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.002,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0511,Female,19,105,32,19,210.52,329,18.7,44.1,0.73,12,0.7,3999.88,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0512,Male,18,35,7,9,73.91,300,21.8,49.9,0.83,8,1.3,665.19,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0513,Female,64,128,21,21,208.98,307,14.8,20.0,0.0,1,9.8,4388.58,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.001,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0514,Female,22,73,20,9,165.59,356,19.2,28.3,0.52,10,2.9,1490.31,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0515,Male,37,44,26,13,89.05,311,13.0,40.9,0.53,9,5.6,1157.65,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0516,Male,28,59,68,23,187.1,177,15.3,60.5,0.57,22,3.3,4303.3,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.01,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0517,Male,59,78,86,29,264.93,99,21.0,50.8,0.65,13,7.6,7682.97,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0518,Female,19,62,15,11,81.34,361,20.5,43.2,0.29,4,2.1,894.74,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0519,Female,20,77,85,30,252.83,159,16.3,42.5,0.2,17,1.8,7584.9,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0520,Male,40,40,79,26,164.76,119,22.4,67.2,0.78,13,6.3,4283.76,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.064,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0521,Female,29,65,86,25,233.41,181,18.9,40.0,0.65,17,3.0,5835.25,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.889,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0522,Male,37,32,92,25,186.14,82,17.4,59.4,0.4,15,5.3,4653.5,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.125,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0523,Female,22,57,14,14,155.34,323,17.9,46.8,0.6,11,1.5,2174.76,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0524,Female,54,40,27,11,99.67,288,17.3,40.9,0.43,3,8.0,1096.37,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0525,Female,55,43,40,16,168.33,311,14.3,56.7,0.3,8,8.8,2693.28,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0526,Female,47,105,58,27,262.07,209,22.0,34.6,0.45,18,6.7,7075.89,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.976,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0527,Male,26,99,28,18,180.42,286,14.9,27.1,0.6,12,3.4,3247.56,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0528,Male,51,79,26,16,170.43,258,14.5,51.3,0.71,8,8.3,2726.88,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0529,Male,70,37,63,23,151.0,185,13.1,58.9,0.44,15,10.2,3473.0,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.003,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0530,Female,61,52,66,16,188.66,172,8.2,59.1,0.61,15,7.7,3018.56,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0531,Female,52,104,25,14,185.07,278,19.8,43.4,0.2,8,6.5,2590.98,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.0,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0532,Female,69,64,3,9,140.9,358,21.5,18.8,0.25,0,10.3,1268.1,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0533,Female,39,150,72,35,356.51,108,20.3,39.5,0.51,15,5.9,12477.85,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0534,Female,61,72,44,18,181.08,207,17.5,40.0,0.06,8,7.9,3259.44,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0535,Female,41,66,97,28,285.64,114,17.0,53.0,0.64,17,5.0,7997.92,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.999,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0536,Female,34,53,42,14,150.78,261,16.7,53.5,0.6,12,5.9,2110.92,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0537,Female,27,64,99,34,273.05,105,16.7,56.0,0.49,22,2.2,9283.7,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.999,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0538,Male,47,56,6,7,100.51,348,23.1,46.8,0.4,0,6.1,703.57,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0539,Female,63,83,39,18,197.12,253,17.6,42.4,0.53,12,7.4,3548.16,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0540,Male,40,93,52,24,221.93,232,18.9,44.4,0.35,13,6.3,5326.32,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.009,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0541,Female,49,42,23,2,106.41,319,17.3,44.7,0.61,6,5.4,212.82,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0542,Female,34,33,89,33,193.58,150,24.7,55.3,0.47,19,4.9,6388.14,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.984,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0543,Male,67,26,50,14,107.9,217,12.0,51.6,0.43,11,8.0,1510.6,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0544,Female,68,76,43,19,176.85,283,13.1,44.2,0.32,2,10.0,3360.15,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0545,Female,34,37,19,4,86.76,321,20.8,63.6,0.84,8,5.4,347.04,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0546,Male,31,23,69,20,149.95,226,26.7,73.8,0.39,12,3.6,2999.0,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0547,Male,26,72,51,24,190.33,278,17.2,42.3,0.47,22,3.3,4567.92,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.009,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0548,Female,57,150,11,10,269.96,294,12.1,22.7,0.15,4,7.6,2699.6,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.017,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0549,Female,19,60,12,13,131.61,309,22.5,40.1,0.43,6,1.6,1710.93,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0550,Female,62,88,74,26,245.22,200,18.9,49.6,0.45,23,9.5,6375.72,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.865,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0551,Female,42,63,8,10,140.75,295,23.6,43.0,0.7,4,4.9,1407.5,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0552,Female,56,58,24,14,167.16,346,13.4,49.5,0.5,5,8.4,2340.24,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0553,Female,26,91,92,33,239.72,120,22.3,28.3,0.55,20,2.3,7910.76,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.999,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0554,Female,39,53,41,13,166.44,277,12.5,52.7,0.34,8,4.4,2163.72,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0555,Female,60,68,36,15,148.66,270,17.1,42.2,0.49,8,7.8,2229.9,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0556,Male,63,70,85,24,255.0,106,19.8,49.1,0.2,7,9.0,6120.0,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.866,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0557,Male,21,45,72,25,207.21,213,19.7,64.1,0.38,21,2.3,5180.25,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.19,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0558,Male,43,94,55,28,212.0,307,21.6,55.2,0.41,9,6.5,5936.0,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.018,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0559,Female,46,56,9,3,67.19,327,11.3,48.2,0.13,4,5.3,201.57,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0560,Female,62,43,47,15,158.69,235,19.6,49.0,0.14,10,7.1,2380.35,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0561,Female,51,77,15,11,147.06,247,22.7,30.6,0.69,4,7.8,1617.66,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0562,Male,40,40,48,17,105.67,283,19.4,30.0,0.24,11,6.3,1796.39,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0563,Male,54,61,82,30,271.74,183,13.9,57.6,0.21,12,6.1,8152.2,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.988,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0564,Male,28,60,42,16,172.16,206,22.5,53.0,0.55,19,3.8,2754.56,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.002,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0565,Male,23,98,60,23,256.36,150,14.6,42.7,0.59,17,2.4,5896.28,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.924,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0566,Female,35,75,84,32,272.21,92,14.7,60.9,0.46,14,5.4,8710.72,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.999,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0567,Male,38,60,70,26,190.05,206,14.7,43.4,0.18,16,6.1,4941.3,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.01,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0568,Male,59,87,12,13,157.28,357,16.8,35.0,0.49,0,9.2,2044.64,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0569,Female,53,113,2,11,151.8,332,17.5,26.6,0.33,8,8.1,1669.8,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.0,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0570,Male,58,78,7,12,121.67,362,12.8,36.5,0.55,3,7.3,1460.04,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
